,ElementProperty|MagpieData mean MendeleevNumber,GlobalSymmetryFeatures|spacegroup_num,ValenceOrbital|avg f valence electrons,ElementProperty|MagpieData maximum MendeleevNumber,LatticeConstants|a,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData maximum NdValence,AtomicOrbitals|gap_AO,YangSolidSolution|Yang delta,ElementProperty|MagpieData mode NUnfilled,LatticeConstants|c,ElementProperty|MagpieData maximum NUnfilled,ValenceOrbital|frac s valence electrons,AtomicOrbitals|LUMO_element,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev AtomicWeight,ValenceOrbital|avg d valence electrons,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData avg_dev Electronegativity
ElementProperty|MagpieData range NfValence,0.2674332407971673,0.2674376859277448,0.01113315323123377,0.26741825604927155,0.26743270958421766,0.2674376859277448,0.2646862113650107,0.2674376859277448,0.2386717368948057,0.2674376859277448,0.2666735023857839,0.2663390582961706,0.17390697032946767,0.11939932303178954,0.26739428912775065,0.26542658364804883,0.17851522092571998,0.26628287018454383,0.22293403224060718,0.2674376669060959,0.25671656027134765,0.24088125672029043,0.26735151129637547,0.023749147994285336,0.24488977280014504,0.26573154776354846,0.25531982374327145,0.2646010619222403,0.2632666141878608
ElementProperty|MagpieData mean NfValence,0.8164911940072039,0.8193730477396282,0.02297352929193641,0.8143935392598813,0.8201461046127462,0.8148045974072581,0.7852874841643132,0.8201543412688633,0.6177239641804223,0.7592724384013608,0.8092808654414835,0.7598462593371654,0.4059349791076339,0.19093198594161728,0.8074834960264902,0.8060725742895356,0.35695673010746526,0.7820743636767321,0.4895939825242411,0.8160973168174444,0.6986107409743335,0.726126513645086,0.8195446546298029,0.052784220715400426,0.6730442159126533,0.8126768052733102,0.7468644844362258,0.7739455680066871,0.7958575311313368
ElementProperty|MagpieData avg_dev NfValence,0.43403207286643214,0.43491064605936536,0.010227490611356813,0.43385480373164054,0.4347615265322157,0.4214184450482174,0.43030668793752164,0.4281640516297453,0.3398621993622717,0.4270467724707238,0.43152665727146566,0.37086021407623737,0.2415284682048546,0.07843326759890255,0.43486735842524704,0.42548624358165915,0.21180273234240193,0.3938844151563389,0.29059503593519914,0.43239465417554873,0.38581691455210076,0.3724656966313806,0.434910495895174,0.0348926835842891,0.3450649578794683,0.4327125111750759,0.39034151672207806,0.3717403403018219,0.42260528155991417
ElementProperty|MagpieData range NValence,1.8243182944592613,2.6963543280415276,0.14692296222571183,0.16921515705039708,2.6949143415835435,2.383778331259128,0.18052502598109776,2.3841582018299183,1.336724342754226,2.668537091441045,2.6415017793896673,2.545316907877034,1.055097260831718,0.90241428813012,2.6799954650846307,1.3548237671892167,0.3050928699780427,1.4605938321952388,0.25771990919846316,2.690163638600238,1.1806726996080492,1.0482913828602725,1.7212917209848093,0.05417141632568195,0.45037285230768964,1.7650385600517735,2.639642741066693,1.1773622908501014,1.5878188566731666
ElementProperty|MagpieData mean NValence,0.4523980085931171,1.8418129748468046,0.7471782269145785,0.8520013026043755,1.837529174336089,1.8282937654622808,1.129011730648118,1.7305073127988746,0.960560284412536,1.339318881681781,1.8318140014260629,0.7784592487130328,0.05659002060319166,1.2276907339900645,0.375189248892763,0.9198534100201797,0.3735720555592443,0.27520406167394496,1.0174371456545932,0.13032858484389725,0.8313582588303546,1.134865547993133,1.3944667667406896,0.7034997943078601,0.747750909631906,0.5317996192616252,0.5514559678576821,1.4057525193249834,1.1262163024012568
ElementProperty|MagpieData avg_dev NValence,0.7506576915973621,1.437343088710726,0.6075657820867163,0.9213508745738455,1.4358445957288557,1.4282790396489338,0.7440131281875025,1.359719143296081,0.9503128199203527,1.2500969530405384,1.4347918167072764,0.7187594933186158,0.10704567580793668,1.1141967854692578,0.38780601380710045,0.8973409235457677,0.3526798474073708,0.33715422473968326,0.9029408616328081,0.2042567147359183,1.039775167869224,0.8965043511958128,1.0423953097756544,0.438787674135355,0.7629597410718969,0.6647946486664212,0.5534200368932248,1.2740536362018509,0.9562552832955326
ElementProperty|MagpieData maximum NsUnfilled,0.20351347013450385,0.20156242683945094,0.20334673629545974,0.20380410004426697,0.2038001986998431,0.0033482307547544323,0.19855215706719082,0.20335703859085655,0.19729395609178876,0.20063496600970995,0.20365935958605833,0.17058917553763742,0.16376516123874219,0.20142978524673816,0.2016121572561984,0.19663141931414072,0.18493514285470317,0.1952424426055956,0.17352728224513264,0.2020340801310698,0.19858505452070932,0.18192232839200573,0.20096908038333156,0.20359772805870882,0.1662370722719179,0.2022408230718061,0.15317487014671702,0.17002058634369577,0.1955632909571556
ElementProperty|MagpieData range NsUnfilled,0.2066882998569696,0.20739082461778693,0.19669420610155047,0.20634225105989473,0.20738690563751058,0.005832374003792351,0.20233769460977435,0.2064937736216902,0.20038096186018955,0.2052700314851073,0.2072454285754615,0.1488600617199675,0.1666818010961625,0.1840348013563895,0.18613062238482023,0.1999803089622391,0.18841399468112963,0.20173470156229925,0.16876753319027304,0.2039824743601516,0.20231049955349703,0.18416765792269202,0.20072866469626072,0.20264645062694905,0.15420786016151605,0.20678563140109404,0.17381641167259052,0.1751626840569062,0.19745969349442394
ElementProperty|MagpieData mean NsUnfilled,0.20578989716171472,0.20592376028803097,0.18949365871347845,0.20592376028803097,0.2059197196201374,0.004495420779706475,0.20589768983572213,0.20565384617426918,0.1993785326327246,0.20497564790468287,0.20577385350350894,0.173002793738493,0.1628336287886354,0.1995246474462806,0.18757966864391679,0.19669774431168607,0.18642617333309042,0.19637452875871209,0.18170419368898238,0.20500940496245332,0.20053322594932044,0.18248033594216162,0.19715354372081553,0.20592356808039466,0.15207736422057275,0.20555742537061164,0.13730328845859685,0.1880898222069007,0.19571676897884543
ElementProperty|MagpieData avg_dev NsUnfilled,0.2075662742186212,0.20768567772356897,0.20685349862423863,0.20768567772356897,0.20768172129600407,0.004936636796061408,0.20764027589090278,0.19503636262144763,0.20175024649177684,0.20665042193765457,0.20753889318223412,0.19229325719231188,0.15792039295452934,0.20514042207796754,0.18934264534746,0.198953257074046,0.18854174222434614,0.20317732097944866,0.14646820596845622,0.20654341013244853,0.202689144110315,0.18685485182841832,0.20711409147953525,0.20768567772356897,0.15690896807655486,0.20709215513221005,0.15716701238985178,0.17677570960818745,0.19823982748409846
