id,ElementProperty|MagpieData maximum MendeleevNumber,AtomicOrbitals|HOMO_character,BandCenter|band center,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData avg_dev NValence,YangSolidSolution|Yang delta,AtomicOrbitals|gap_AO,ElementProperty|MagpieData mean MendeleevNumber,YangSolidSolution|Yang omega,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData mean AtomicWeight,ValenceOrbital|avg d valence electrons,ElementProperty|MagpieData range MendeleevNumber,ValenceOrbital|frac f valence electrons,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData maximum Electronegativity,ValenceOrbital|frac s valence electrons,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mean NUnfilled,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData maximum NUnfilled,ValenceOrbital|frac d valence electrons,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData minimum NUnfilled,ElementProperty|MagpieData mean NValence,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData avg_dev NUnfilled,hull_distance
5714096,76,3,-1.99313433360211,1,7.2,0.260995184744858,0.0,64.0,12.1308448063733,1,0.54,83.58506,4.0,26,0.311111111111111,124.2,2.16,0.177777777777778,0.1536,5.4,0.0666666666666666,27,6,0.444444444444444,2.004,1.62,5,9.0,11.2,0.48,
4857263,76,1,-2.03670912277504,1,6.72,0.258645214868096,0.0,67.6,2.96830206174927,2,0.66,86.36326,5.2,17,0.274509803921569,119.4,2.28,0.156862745098039,0.1824,4.2,0.0588235294117647,27,5,0.509803921568628,2.052,1.62,3,10.2,6.88,0.96,
5738926,76,3,-2.00781707011054,1,6.88,0.25904940591323,0.0,66.4,19.1619475048104,1,0.58,85.62906,4.8,20,0.285714285714286,121.0,2.2,0.163265306122449,0.16,4.6,0.0612244897959183,27,5,0.489795918367347,2.02,1.62,4,9.8,8.32,0.48,
7190582,76,3,-2.06499912070939,2,9.28,0.259334182314429,0.0,64.4,4.08316865003867,1,0.74,118.73706,3.6,25,0.575342465753425,127.4,2.36,0.136986301369863,0.2208,5.4,0.0410958904109589,27,6,0.246575342465753,2.084,1.62,5,14.6,10.72,0.48,
2317805,76,1,-1.8854638477918,2,6.72,0.259094811964668,0.0,67.2,16.0958897272695,2,0.42,68.774338,4.8,18,0.274509803921569,113.0,2.04,0.196078431372549,0.1184,4.2,0.0588235294117647,27,5,0.470588235294118,1.892,1.62,3,10.2,7.36,0.96,
1069425,76,2,-1.79390031073182,1,7.2,0.258469753691621,0.0,63.6,13.2011328535691,1,0.42,65.9995,4.0,27,0.311111111111111,118.2,2.04,0.177777777777778,0.1888,5.4,0.0666666666666666,27,6,0.444444444444444,1.804,1.62,5,9.0,11.68,0.48,
9576032,76,1,-1.86524337345589,2,6.88,0.259094811964668,0.0,66.0,8.1265148781963,1,0.42,67.53906,4.4,21,0.285714285714286,115.4,2.04,0.204081632653061,0.1344,4.6,0.0612244897959183,27,5,0.448979591836735,1.872,1.62,4,9.8,8.8,0.48,
7369148,76,1,-1.8974415949515,2,6.56,0.258843582110896,0.0,68.4,5.98114235849709,3,0.42,68.67842,5.2,15,0.264150943396226,112.2,2.04,0.188679245283019,0.1136,3.8,0.0566037735849056,27,5,0.490566037735849,1.904,1.62,2,10.6,5.92,1.44,
5178439,76,3,-1.89346163637554,2,7.04,0.259672410290298,0.0,65.2,27.7726729378627,0,0.42,84.40106,4.0,23,0.297872340425532,121.4,2.04,0.212765957446809,0.112,5.0,0.0638297872340425,27,5,0.425531914893617,1.9,1.62,5,9.4,9.76,0.0,
5123968,76,3,-1.78086136275884,2,7.36,0.25904940591323,0.0,62.4,1.50964060536611,2,0.42,65.57766,3.2,30,0.325581395348837,123.8,2.04,0.232558139534884,0.1984,5.8,0.0697674418604651,27,7,0.372093023255814,1.792,1.62,5,8.6,13.12,0.96,
1302765,84,3,-1.88981115186314,2,3.52,0.184561293402918,0.0,64.0,0.510545842433583,4,0.55,39.68532,3.2,38,0.0,118.6,2.18,0.32258064516129,0.2192,5.4,0.161290322580645,15,7,0.516129032258065,1.904,1.63,3,6.2,14.4,1.28,
3296450,81,3,-1.91513014773204,2,7.68,0.263192564548187,0.0,63.4,1.35812416529958,3,0.7,66.141,3.2,35,0.318181818181818,124.0,2.33,0.227272727272727,0.2432,5.6,0.0909090909090909,28,7,0.363636363636364,1.934,1.63,4,8.8,13.92,1.12,
9381746,83,3,-1.89154175105729,2,0.96,0.191249486918778,0.0,63.8,0.333856117899592,4,0.56,30.8957524,1.2,37,0.0,116.2,2.19,0.476190476190476,0.2208,5.4,0.238095238095238,5,7,0.285714285714286,1.906,1.63,3,4.2,14.24,1.28,
5683192,88,3,-1.95456919561779,2,1.12,0.190303673560118,0.0,64.8,16577077.3464955,5,0.95,31.114,1.2,42,0.0,115.8,2.58,0.454545454545454,0.2832,5.2,0.272727272727273,6,7,0.272727272727273,1.984,1.63,2,4.4,15.04,1.44,
2158347,72,3,-1.7959922143154,2,2.56,0.229617304492512,0.0,61.2,0.853738948997841,7,0.41,47.1832,3.2,26,0.0,123.6,2.04,0.357142857142857,0.1872,4.8,0.0714285714285714,12,7,0.571428571428572,1.806,1.63,0,5.6,12.16,1.92,
3015264,74,3,-1.82080242744773,2,2.88,0.194942090256101,0.0,62.0,0.596918157166706,2,0.41,38.6456,3.2,28,0.0,119.2,2.04,0.344827586206897,0.168,5.8,0.103448275862069,13,7,0.551724137931034,1.83,1.63,5,5.8,12.8,0.96,
6530821,79,3,-1.85937214350436,2,3.2,0.184648700679445,0.0,63.0,0.485473849797417,3,0.41,39.229,3.2,33,0.0,118.8,2.04,0.333333333333333,0.192,5.6,0.133333333333333,14,7,0.533333333333333,1.87,1.63,4,6.0,13.6,1.12,
8521307,75,3,-1.81472619925234,2,2.88,0.225986928334126,0.0,62.2,0.963523172757724,2,0.41,47.6646,3.2,29,0.0,123.2,2.04,0.344827586206897,0.1728,5.8,0.103448275862069,13,7,0.551724137931034,1.824,1.63,5,5.8,12.96,0.96,
9461730,78,3,-1.83856009151839,2,0.8,0.185701388442046,0.0,62.8,0.40357554309747,3,0.41,30.3181,1.2,32,0.0,117.0,2.04,0.5,0.1744,5.6,0.2,5,7,0.3,1.848,1.63,4,4.0,13.44,1.12,
6543129,80,3,-1.8500280917754,2,3.2,0.225986928334126,0.0,63.2,0.782734066204164,3,0.41,48.443,3.2,34,0.0,122.6,2.04,0.333333333333333,0.184,5.6,0.133333333333333,14,7,0.533333333333333,1.86,1.63,4,6.0,13.76,1.12,
7130825,72,3,-1.78740882385659,2,2.56,0.202199855056514,0.0,61.0,0.652091902702618,7,0.41,37.777,3.2,26,0.0,119.2,2.04,0.357142857142857,0.1936,4.8,0.0714285714285714,12,7,0.571428571428572,1.798,1.63,0,5.6,12.0,1.92,
6091584,73,2,-1.58402187368236,2,0.0,0.302273053096464,0.0,48.2,0.366533090124447,4,0.82,45.28304772,0.4,61,0.0,133.8,2.04,0.666666666666667,0.3312,6.6,0.2,3,9,0.133333333333333,1.626,1.22,5,3.0,28.96,1.92,
5894621,84,2,-1.68301233103619,2,3.84,0.318672975713327,0.0,50.4,0.30258591654397,6,0.96,54.87106,2.4,72,0.0,133.4,2.18,0.37037037037037,0.416,6.2,0.185185185185185,15,9,0.444444444444444,1.74,1.22,3,5.4,30.72,2.24,
3578406,81,2,-1.70556071224073,2,8.0,0.309338157101142,0.005228,49.8,0.4131945036771,5,1.11,81.32674,2.4,69,0.35,138.8,2.33,0.25,0.44,6.4,0.1,28,9,0.3,1.77,1.22,4,8.0,30.24,2.08,
9317528,83,2,-1.68455355370331,2,0.64,0.3349241144117,0.0,50.2,0.22161479410212,6,0.97,46.0814924,0.4,71,0.0,131.0,2.19,0.588235294117647,0.4176,6.2,0.294117647058823,5,9,0.117647058823529,1.742,1.22,3,3.4,30.56,2.24,
5762910,88,2,-1.74068401218031,2,0.96,0.333483220730307,0.0,51.2,15229912.2224041,7,1.36,46.29974,0.4,76,0.0,130.6,2.58,0.555555555555556,0.48,6.0,0.333333333333333,6,9,0.111111111111111,1.82,1.22,2,3.6,31.36,2.4,
3280951,72,2,-1.59945984029028,2,2.88,0.302228149649038,0.0,47.6,0.399360031353119,9,0.82,62.36894,2.4,60,0.0,138.4,2.04,0.416666666666667,0.3376,5.6,0.0833333333333333,12,9,0.5,1.642,1.22,0,4.8,28.48,2.72,
2045968,74,2,-1.62155511398796,2,3.2,0.304617729274255,0.0,48.4,0.351679630623515,4,0.82,53.83134,2.4,62,0.0,134.0,2.04,0.4,0.3568,6.6,0.12,13,9,0.48,1.666,1.22,5,5.0,29.12,1.92,
8317509,79,2,-1.65590421160223,2,3.52,0.319731337741697,0.0132789999999999,49.4,0.301185407882744,5,0.82,54.41474,2.4,67,0.0,133.6,2.04,0.384615384615385,0.3888,6.4,0.153846153846154,14,9,0.461538461538462,1.706,1.22,4,5.2,29.92,2.08,
5469827,75,2,-1.61614379711169,2,3.2,0.301851901522851,0.0,48.6,0.405257290814673,4,0.82,62.85034,2.4,63,0.0,138.0,2.04,0.4,0.352,6.6,0.12,13,9,0.48,1.66,1.22,5,5.0,29.28,1.92,
6748193,78,1,-1.63736958707532,2,0.32,0.32428517299299,0.0141239999999999,49.2,0.292578279569224,5,0.82,45.50384,0.4,66,0.0,131.8,2.04,0.625,0.3712,6.4,0.25,4,9,0.125,1.684,1.22,4,3.2,29.76,2.08,
4807153,80,2,-1.64758266356491,2,3.52,0.301851901522851,0.0078469999999999,49.6,0.36265632648792,5,0.82,63.62874,2.4,68,0.0,137.4,2.04,0.384615384615385,0.3808,6.4,0.153846153846154,14,9,0.461538461538462,1.696,1.22,4,5.2,30.08,2.08,
9501276,76,2,-1.58598473209037,2,7.68,0.30816399964714,0.0,48.8,0.450254909028039,4,0.82,80.7634,2.4,64,0.358974358974359,138.6,2.04,0.256410256410256,0.3296,6.6,0.0769230769230769,27,9,0.307692307692308,1.628,1.22,5,7.8,29.44,1.92,
7254913,72,2,-1.59181571565379,2,2.88,0.30251785287486,0.0,47.4,0.387886968573457,9,0.82,52.96274,2.4,60,0.0,134.0,2.04,0.416666666666667,0.3312,5.6,0.0833333333333333,12,9,0.5,1.634,1.22,0,4.8,28.32,2.72,
7918026,72,3,-2.00046223109303,1,2.4,0.211706612085769,0.0,62.6,1.17862190126283,6,0.51,55.7844,4.0,22,0.0,119.6,2.16,0.266666666666667,0.144,4.4,0.0666666666666666,12,6,0.666666666666667,2.01,1.65,0,6.0,10.08,1.76,
3645207,72,1,-2.04419722601972,1,3.36,0.198687728150178,0.068101,66.2,0.858151618179169,5,0.63,58.5626,5.2,13,0.0,114.8,2.28,0.222222222222222,0.1776,3.2,0.0555555555555555,12,5,0.722222222222222,2.058,1.65,0,7.2,5.76,1.44,
2941375,72,3,-2.01519894970704,1,3.04,0.202199855056514,0.0,65.0,1.18612157853535,5,0.55,57.8284,4.8,16,0.0,116.4,2.2,0.235294117647059,0.1504,3.6,0.0588235294117647,12,5,0.705882352941177,2.026,1.65,0,6.8,7.2,1.44,
2645180,72,3,-2.07259123410601,2,6.88,0.204023067472066,0.0,63.0,1.62902283452229,6,0.71,90.9364,3.6,21,0.482758620689655,122.8,2.36,0.172413793103448,0.216,4.4,0.0344827586206896,20,6,0.310344827586207,2.09,1.65,0,11.6,9.6,1.76,
8597263,72,1,-1.89239588722664,2,3.36,0.188094099929128,0.0182279999999999,65.8,0.998403755420599,5,0.39,40.973678,4.8,14,0.0,108.4,2.04,0.277777777777778,0.1136,3.2,0.0555555555555555,12,5,0.666666666666667,1.898,1.65,0,7.2,6.24,1.44,
4932856,72,2,-1.80049571043186,1,2.4,0.195372290231044,0.0,62.2,1.00827634430334,6,0.39,38.19884,4.0,23,0.0,113.6,2.04,0.266666666666667,0.184,4.4,0.0666666666666666,12,6,0.666666666666667,1.81,1.65,0,6.0,10.56,1.76,
2739650,72,3,-1.87210107090552,2,3.04,0.188094099929128,0.072324,64.6,1.12257282052224,5,0.39,39.7384,4.4,17,0.0,110.8,2.04,0.294117647058823,0.1296,3.6,0.0588235294117647,12,5,0.647058823529412,1.878,1.65,0,6.8,7.68,1.44,
4165972,72,1,-1.90441767140977,2,3.68,0.189422220511447,0.0,67.0,0.914778371731651,5,0.39,40.87776,5.2,11,0.0,107.6,2.04,0.263157894736842,0.104,2.8,0.0526315789473684,12,5,0.684210526315789,1.91,1.65,0,7.6,4.8,1.76,
6138297,72,3,-1.90042308023832,2,2.72,0.205887700005735,0.0,63.8,1.12358921419053,5,0.39,56.6004,4.0,19,0.0,116.8,2.04,0.3125,0.1072,4.0,0.0625,12,5,0.625,1.906,1.65,0,6.4,8.64,1.6,
9084715,73,3,-1.63967546627314,2,0.48,0.253730382469685,0.0,61.0,0.291335904669035,3,0.71,46.21030772,0.8,29,0.0,127.8,2.04,0.588235294117647,0.296,6.2,0.176470588235294,4,8,0.235294117647059,1.67,1.33,5,3.4,13.6,1.44,
2845369,84,3,-1.74214388985678,2,3.68,0.259209876971558,0.0,63.2,0.253670588220008,5,0.85,55.79832,2.8,40,0.0,127.4,2.18,0.344827586206897,0.3632,5.8,0.172413793103448,15,8,0.482758620689655,1.784,1.33,3,5.8,15.36,1.76,
5170386,81,3,-1.76548449397313,2,7.84,0.280519703259021,0.0,62.6,0.361130091483894,4,1.0,82.254,2.8,37,0.333333333333333,132.8,2.33,0.238095238095238,0.3872,6.0,0.0952380952380952,28,8,0.333333333333333,1.814,1.33,4,8.4,14.88,1.6,
2514308,83,3,-1.74373926239382,2,0.64,0.272831172793036,0.0,63.0,0.188887966449883,5,0.86,47.0087524,0.8,39,0.0,125.0,2.19,0.526315789473684,0.3648,5.8,0.263157894736842,5,8,0.210526315789474,1.786,1.33,3,3.8,15.2,1.76,
5267094,88,3,-1.80184182852912,2,0.8,0.271520914645437,0.0,64.0,16384124.0084095,6,1.25,47.227,0.8,44,0.0,124.6,2.58,0.5,0.4272,5.6,0.3,6,8,0.2,1.864,1.33,2,4.0,16.0,1.92,
6278590,72,3,-1.65565583593641,2,2.72,0.262954625331178,0.0,60.4,0.337605391331273,8,0.71,63.2962,2.8,28,0.0,132.4,2.04,0.384615384615385,0.2848,5.2,0.0769230769230769,12,8,0.538461538461538,1.686,1.33,0,5.2,13.12,2.24,
5187042,74,3,-1.67852741290426,2,3.04,0.252497249948616,0.0,61.2,0.288249899629647,3,0.71,54.7586,2.8,30,0.0,128.0,2.04,0.37037037037037,0.304,6.2,0.111111111111111,13,8,0.518518518518518,1.71,1.33,5,5.4,13.76,1.44,
3786905,79,3,-1.71408334403279,2,3.36,0.259993958960147,0.0,62.2,0.259125522767356,4,0.71,55.342,2.8,35,0.0,127.6,2.04,0.357142857142857,0.336,6.0,0.142857142857143,14,8,0.5,1.75,1.33,4,5.6,14.56,1.6,
6342708,75,3,-1.67292597288019,2,3.04,0.261365561965106,0.0,61.4,0.345149477499318,3,0.71,63.7776,2.8,31,0.0,132.0,2.04,0.37037037037037,0.2992,6.2,0.111111111111111,13,8,0.518518518518518,1.704,1.33,5,5.4,13.92,1.44,
8613947,78,3,-1.69489751736064,2,0.48,0.263570544455797,0.0,62.0,0.242996042127966,4,0.71,46.4311,0.8,34,0.0,125.8,2.04,0.555555555555556,0.3184,6.0,0.222222222222222,4,8,0.222222222222222,1.728,1.33,4,3.6,14.4,1.6,
3612974,80,3,-1.70546942374236,2,3.36,0.261365561965106,0.0,62.4,0.310420378767427,4,0.71,64.556,2.8,36,0.0,131.4,2.04,0.357142857142857,0.328,6.0,0.142857142857143,14,8,0.5,1.74,1.33,4,5.6,14.72,1.6,
1694783,76,3,-1.6417072884524,2,7.52,0.278121511168405,0.0,61.6,0.389809268703694,3,0.71,81.69066,2.8,32,0.341463414634146,132.6,2.04,0.24390243902439,0.2944,6.2,0.073170731707317,27,8,0.341463414634146,1.672,1.33,5,8.2,14.08,1.44,
6271834,72,3,-1.64774313988352,2,2.72,0.253441304432607,0.0,60.2,0.316578184671233,8,0.71,53.89,2.8,28,0.0,128.0,2.04,0.384615384615385,0.2896,5.2,0.0769230769230769,12,8,0.538461538461538,1.678,1.33,0,5.2,12.96,2.24,
