id,hull_distance
160,0.3440669005454531
161,0.2808881133484853
162,0.43730559927272505
163,0.18517576654545298
164,0.24692368854545244
165,0.05309616199999745
166,0.3664831214999955
167,0.25006241700000054
168,0.39328117349999925
169,0.4934883079999999
170,0.1161053609999918
171,0.11916935599999956
172,0.28445373716666733
173,0.13037421000000027
174,0.23709910900000253
175,0.2683511514999992
176,0.2184954370000014
177,0.05264404049999971
178,0.37971406399999985
179,0.3738794160000003
180,0.35734785933333413
181,0.5212714710000004
182,0.48054816600000105
183,0.5509495010000007
184,0.5069458259999999
185,0.451494847416666
186,0.37213542854545434
187,0.5559287499999988
188,0.34721229199999915
189,0.5973706799999983
190,0.29997531899999963
191,0.4733342297499883
192,0.38150828999999753
193,0.23643636073171326
194,0.3380645080000022
195,0.3988584399999988
196,0.19670473266669042
197,0.46513384599999785
198,0.24846257699999796
199,0.055101558500001424
200,0.22827155600000104
201,0.12157795214285638
202,0.27275511800000185
203,0.20623991000000164
204,0.05537833200000186
205,0.11036075399999756
206,0.1872363709000009
207,0.04166730799999829
208,0.20737756212500003
209,0.15030948785293852
210,0.01745445599999762
211,0.08284226200000155
212,0.09894797300000047
213,0.19102960206666886
214,0.10398660733333376
215,0.21371181399999983
216,0.14507463700000134
217,0.21266293199999975
218,0.1539570250000004
219,0.20149606173127754
220,0.06258532846753528
221,0.058484263833335604
222,0.2818526954999969
223,0.08317702599999954
224,0.33640956499999763
225,0.25998491799998913
226,0.029211412799999614
227,0.1334779860000035
228,0.23399487450000045
229,0.08676939200000167
230,0.28910408549999644
231,0.18380142533333377
232,0.06402520599999928
233,0.026355021999999728
234,0.04932791399999914
235,0.33650006633333707
236,0.16306069999999373
237,0.1301192364999988
238,0.14114050133333667
239,0.1259729250384405
240,0.08111349680831559
241,0.31783959369696557
242,0.06612596485714306
243,0.1130646800000008
244,0.3626580215384614
245,0.28070245483333345
246,0.24083994899999794
247,0.05022941149999838
248,0.35101115399999916
249,0.041654542999998156
250,0.20616325449999806
251,0.5544791749999973
252,0.5131514887499993
253,0.37151835199999983
254,0.17873832325000194
255,0.311551326
256,0.43080115694196053
257,0.2825030753333335
258,0.38806581208333224
259,0.4143970424999974
260,0.19055362200000037
261,0.125022446
262,0.15658622333333394
263,0.30521769700000156
264,0.19650392400000083
265,0.2738429739999999
266,0.29241458341666604
267,0.20031999054545402
268,0.29421348484210696
269,0.4028561979999994
270,0.327383660571428
271,0.38529475400093105
272,0.21801511999999956
273,0.23938757083333417
274,0.2812307859999992
275,0.1638877110000001
276,0.49204970099999823
277,0.10712737699999941
278,0.23073618315483735
279,0.3502488589999979
280,0.16676444699999937
281,0.18705270099999893
282,0.31434248099999795
283,0.11211106733333231
284,0.31737926899999813
285,0.2568101226923085
286,0.4654601260000035
287,0.306714451714285
288,0.3625982911120005
289,0.2064950639999985
290,0.19131378792500264
291,0.28481208200000285
292,0.029105818483870394
293,0.25184921633333524
294,0.1449997578333342
295,0.16757032100000124
296,0.1461276527777775
297,0.1613672314499972
298,0.29208856783333204
299,0.03887606703030233
300,0.05633337999999988
301,0.3181672918333369
302,0.23463156508333416
303,0.22175520499999912
304,0.035841264900001946
305,0.1395541994999956
306,0.01894568600000035
307,0.14174316099999906
308,0.029203763999996468
309,0.05837398499999935
310,0.05822671333333673
311,0.06641354990000181
312,-0.027359561200000826
313,0.13655339399999455
314,0.030384319999999576
315,0.006921969999999611
316,0.10652777399999813
317,0.16185694000000073
318,0.1973107569444439
319,0.1332542555000007
320,0.31760075699999923
321,0.223035062000001
322,0.2703631460000002
323,0.30594583541666687
324,0.16203641854545392
325,0.06347034989090705
326,0.12133194759999899
327,0.38960234359999824
328,0.15655788999999842
329,0.24365248400000183
330,0.20787446359999784
331,0.10247830580000006
332,0.124585463599999
333,0.20462543959999913
334,0.12254847125000001
335,0.23422596959999886
336,0.3344431535999979
337,0.1698794245999986
338,0.04788399333332549
339,-0.019118286999997736
340,0.26497327999999953
341,-0.030946222000000745
342,0.07584130799999755
343,0.1874084519999979
344,0.02806202466666008
345,0.03320699866667809
346,0.10079035399999814
347,0.04201761833332718
348,0.11240731399999149
349,0.2005489419999975
350,0.15660375699999118
351,0.40237622621777724
352,0.42278760341666644
353,0.5095191896153839
354,0.5220823566866688
355,0.3646900595416662
356,0.3732070471354172
357,0.11306926399999817
358,0.23721414799999785
359,0.09448304500000138
360,0.2718663720000034
361,0.09413395200000085
362,0.12313524000000076
363,0.13318782900000237
364,0.12490227391666942
365,0.10526623600000118
366,0.18037820800000137
367,0.09409577999999996
368,0.03739232466666742
369,0.16712410200000072
370,0.036174705500002347
371,0.3937566635000005
372,0.27356921916666543
373,0.1603314475000026
374,0.37540570816666907
375,0.17725299549999818
376,0.17119604999999893
377,0.30216350386666857
378,0.18905099076190446
379,0.3563823629999998
380,0.07924030533332527
381,0.07012742149999873
382,0.4336775119999974
383,0.008002838571428583
384,0.18121376564000258
385,0.2637842959999981
386,0.09267942599998946
387,0.13212865799998852
388,0.21584970599999664
389,0.09420039733334562
390,0.26540744799998883
391,0.33097274599999693
392,0.21190805700000048
393,0.20401915051515207
394,0.35793757454545183
395,0.24161562534848535
396,0.3422487732727255
397,0.1015232745454524
398,0.16340631454545296
399,0.03658799599999618
400,0.1246251294999956
401,0.08693898900000097
402,0.13352985549999818
403,0.04756716599999944
404,0.09001395899999132
405,0.05288564399999984
406,0.05933235916666746
407,0.022806338000000537
408,0.10293637100000375
409,0.05423522549999937
410,0.0827904590000017
411,0.12283877449999903
412,0.299545010000001
413,0.2953124699999998
414,0.2513606173333338
415,0.4747303350000003
416,0.35913650000000086
417,0.44554771900000034
418,0.41750257400000024
419,0.4272806114166663
420,0.31964699254545437
421,0.37729131199999877
422,0.06844373999999753
423,0.44226586599999784
424,0.004621632999999292
425,0.11623077974998708
426,0.3249322659999967
427,0.12811552273171323
428,0.13273890600000282
429,0.26374840799999877
430,0.10917941866669079
431,0.27261359199999813
432,0.27516498099999875
433,0.1247694405000015
434,0.28499595800000144
435,0.1019267381428568
436,0.3129932540000011
437,0.07173200800000146
438,0.11402048600000114
439,0.1629137959999971
440,0.19516497290000068
441,0.10298600999999863
442,0.2323227841250013
443,0.14567530785293936
444,0.08020084799999783
445,0.14494908400000206
446,0.12608428500000013
447,0.16984685606666883
448,0.1657908593333337
449,0.21857499399999902
450,0.16152588300000037
451,0.27765575200000026
452,0.21265346299999965
453,0.30582804973127775
454,0.14479567246753433
455,0.04407976783333645
456,0.12627912549999643
457,-0.03550786400000039
458,0.12753205099999754
459,-0.08125602000001031
460,0.03220791280000057
461,0.07419503800000271
462,0.08016354850000074
463,0.006445696000001
464,0.1449229414999964
465,0.02482835933333405
466,-0.028475520000000643
467,0.1105719280000006
