id,AtomicOrbitals|HOMO_character,AtomicOrbitals|HOMO_element,AtomicOrbitals|HOMO_energy,AtomicOrbitals|LUMO_character,AtomicOrbitals|LUMO_element,AtomicOrbitals|LUMO_energy,AtomicOrbitals|gap_AO,BandCenter|band center,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean AtomicWeight,ElementProperty|MagpieData avg_dev AtomicWeight,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData avg_dev CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData minimum NsValence,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData avg_dev NsValence,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData mean NdValence,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData maximum NfValence,ElementProperty|MagpieData range NfValence,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData avg_dev NfValence,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData range NValence,ElementProperty|MagpieData mean NValence,ElementProperty|MagpieData avg_dev NValence,ElementProperty|MagpieData maximum NsUnfilled,ElementProperty|MagpieData range NsUnfilled,ElementProperty|MagpieData mean NsUnfilled,ElementProperty|MagpieData avg_dev NsUnfilled,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData avg_dev NpUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData mean NdUnfilled,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData minimum NUnfilled,ElementProperty|MagpieData maximum NUnfilled,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData mode NUnfilled,ValenceOrbital|avg s valence electrons,ValenceOrbital|avg p valence electrons,ValenceOrbital|avg d valence electrons,ValenceOrbital|avg f valence electrons,ValenceOrbital|frac s valence electrons,ValenceOrbital|frac p valence electrons,ValenceOrbital|frac d valence electrons,ValenceOrbital|frac f valence electrons,YangSolidSolution|Yang omega,YangSolidSolution|Yang delta,LatticeConstants|a,LatticeConstants|b,LatticeConstants|c,GlobalSymmetryFeatures|spacegroup_num,GlobalSymmetryFeatures|crystal_system_int,hull_distance
25976038,1.0,0.27272727272727276,0.0,0.0,0.5584415584415585,0.5731984398470142,0.9356141381050982,0.5646700412953277,0.88,0.0,0.09090909090909091,0.7478991596638654,0.11242603550295859,0.88,0.415762995320976,0.4157629953209758,0.2340846405664149,0.2322339663410656,0.30303030303030304,0.30303030303030304,0.31791907514450857,0.28061224489795916,0.573170731707317,0.0,0.17886178861788615,0.4000000000000001,0.1616541353383457,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.8260869565217391,0.0,0.0,0.0,0.0,0.36,0.36,0.3220338983050847,0.3220338983050848,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.0,0.0,0.5555555555555556,0.21052631578947376,0.5294117647058822,0.6666666666666666,1.0,0.0,0.8333333333333334,0.0,0.2991026919242263,0.08144796380090523,0.8823529411764712,0.0,9.285109315681781e-08,0.3835119888633025,0.13913121911486867,0.24530351609234266,0.16187016879936375,1.0,0.0,0.2738429739999999
59387142,0.0,0.29870129870129875,0.5319477929389193,0.0,0.5584415584415585,0.5731984398470142,0.06733215893521237,0.5170853762831029,1.0,0.0,0.0,0.8487394957983195,0.0059171597633136145,1.0,0.415762995320976,0.4157629953209758,0.2465234314279581,0.2447028129383483,0.30303030303030304,0.30303030303030304,0.22543352601156055,0.1989795918367346,0.573170731707317,0.0,0.17886178861788615,0.4492307692307694,0.10150375939849604,0.8414634146341463,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36,0.36,0.38983050847457623,0.38983050847457634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.6470588235294117,0.0,1.0,0.0,1.0,0.0,0.2408563782337197,0.06072874493927143,0.9405034324942788,0.0,5.7763135587498385e-08,0.38557043792732587,0.3512257599473104,0.35337803420335967,0.12378912104223015,1.0,0.0,0.292414583416666
87563140,1.0,0.49350649350649356,0.1564381555861303,1.0,0.49350649350649356,0.1564381555861303,0.0,0.522967222757923,0.84,0.0,0.12121212121212122,0.7142857142857143,0.14792899408284027,0.84,0.415762995320976,0.4157629953209758,0.4181729809569331,0.4167671176921578,0.3484848484848485,0.3484848484848485,0.491329479768786,0.4336734693877551,0.573170731707317,0.0,0.17886178861788615,0.4430769230769232,0.10902255639097724,0.8292682926829268,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.36,0.36,0.288135593220339,0.28813559322033905,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.5555555555555556,0.31578947368421056,0.5882352941176471,1.0,1.0,0.0,0.75,0.0,0.33368644067796605,0.09375000000000029,0.8478260869565221,0.0,8.554439684418825e-08,0.4256041555275866,0.24672262071862525,0.30012760494053425,0.21957057892087956,1.0,0.0,0.200319990545454
50987241,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.38922777073455345,0.9400000000000001,0.75,0.2272727272727273,0.9159663865546218,0.14201183431952666,0.9400000000000001,0.1846950996451717,0.18469509964517172,0.16571362830770664,0.16369774983545227,0.030303030303030304,0.030303030303030304,0.10404624277456628,0.0918367346938775,0.8048780487804877,0.25925925925925947,0.1382113821138211,0.5815384615384618,0.10526315789473685,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,1.0,1.0,0.9166666666666666,0.9130434782608695,0.0,0.0,0.0,0.0,0.48,0.48,0.4067796610169491,0.4067796610169492,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.2631578947368421,0.3529411764705882,0.3333333333333333,1.0,0.75,0.9166666666666666,0.0,0.2281616688396342,0.3136094674556211,0.8327759197324411,0.0,3.306931240899644e-08,0.006760085625773443,0.30251876449787585,0.3285589804621622,0.0841143568049277,1.0,0.0,0.2942134848421069
34012568,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.34994560980369505,0.9400000000000001,0.5625,0.18181818181818182,0.8907563025210086,0.12426035502958581,0.9400000000000001,1.0,1.0,0.4545395223358541,0.5670853691988094,0.33333333333333337,0.33333333333333337,0.2601156069364161,0.2295918367346938,0.8048780487804877,0.5370370370370371,0.26016260162601623,0.6276923076923077,0.1616541353383457,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.9166666666666666,0.9130434782608695,1.0,1.0,0.3333333333333333,0.6666666666666667,1.0,1.0,0.6271186440677966,0.7457627118644069,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.31578947368421056,0.29411764705882354,0.3333333333333333,1.0,0.5,0.9166666666666666,0.3333333333333333,0.1075619295958275,0.14201183431952688,0.591973244147158,0.43269230769230743,2.20405889351137e-06,0.6054137709628737,0.36705838712642846,0.3614456829871164,0.16870062817994386,1.0,0.0,0.4028561979999994
13085762,0.5,0.12987012987012989,0.5615099150499223,0.5,0.12987012987012989,0.5615099150499223,0.0,0.38654276393557835,0.9400000000000001,0.6875,0.21212121212121213,0.9075630252100839,0.13609467455621305,0.9400000000000001,0.08614972152328905,0.08614972152328904,0.06975485045014108,0.08457203792073742,0.030303030303030304,0.030303030303030304,0.034682080924855564,0.030612244897959204,0.8048780487804877,0.27777777777777757,0.14634146341463414,0.5846153846153845,0.10902255639097724,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.7826086956521738,0.0,0.0,0.0,0.0,0.24,0.24,0.23728813559322032,0.27118644067796616,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.2631578947368421,0.3529411764705882,0.3333333333333333,1.0,0.75,0.5,0.0,0.3945061367621282,0.4615384615384613,0.6251874062968515,0.0,1.7171534936778983e-08,0.01506309817593511,0.375755353154651,0.3658772794065367,0.010389837224285839,1.0,0.0,0.327383660571428
12904576,0.5,0.14285714285714288,0.21062696439165385,0.5,0.14285714285714288,0.21062696439165385,0.0,0.28875633381385113,0.9400000000000001,1.0,0.2878787878787879,0.949579831932773,0.16568047337278105,0.9400000000000001,0.08614972152328905,0.08614972152328904,0.07213753568784805,0.0821835954226463,0.030303030303030304,0.030303030303030304,0.023121387283236906,0.020408163265306138,0.8048780487804877,1.0,0.46341463414634143,0.7046153846153851,0.338345864661654,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.6666666666666666,0.6666666666666666,0.5,0.7826086956521738,0.0,0.0,0.0,0.0,0.24,0.24,0.2542372881355932,0.2542372881355932,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.4,0.0,0.3333333333333333,0.21052631578947376,0.4117647058823529,0.3333333333333333,1.0,0.9999999999999999,0.5,0.0,0.3728813559322026,0.5538461538461547,0.6000000000000006,0.0,0.6910462714504911,0.011386736099026074,0.34555632774790956,0.3504891220072437,0.044144402816635,1.0,0.0,0.385294754000931
24035867,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.4364535782317024,0.9400000000000001,0.4375,0.15151515151515152,0.8739495798319328,0.11242603550295859,0.9400000000000001,0.17063233761713406,0.17063233761713403,0.1607318235700123,0.15870390760887593,0.030303030303030304,0.030303030303030304,0.10982658959537561,0.09693877551020404,0.8048780487804877,0.0,0.024390243902439022,0.5292307692307695,0.04135338345864638,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.9166666666666666,0.9130434782608695,0.0,0.0,0.0,0.0,0.44,0.44,0.38983050847457623,0.38983050847457634,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.31578947368421056,0.29411764705882354,0.3333333333333333,1.0,0.5,0.9166666666666666,0.0,0.2408563782337197,0.23684210526315888,0.8581235697940506,0.0,2.516345298489715e-08,0.004459957938039633,0.2946942091496358,0.32457191119915796,0.06517886201608775,1.0,0.0,0.2180151199999995
40326571,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.4687432622163078,0.9400000000000001,0.375,0.13636363636363635,0.8655462184873948,0.10650887573964497,0.9400000000000001,0.08614972152328905,0.08614972152328904,0.0634484175454679,0.09089370900112657,0.030303030303030304,0.030303030303030304,0.05780346820809247,0.05102040816326534,0.8048780487804877,0.0,0.024390243902439022,0.4953846153846156,0.045112781954887216,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.6666666666666666,0.6666666666666666,0.5,0.7826086956521738,0.0,0.0,0.0,0.0,0.24,0.24,0.22033898305084743,0.28813559322033905,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.31578947368421056,0.29411764705882354,0.3333333333333333,1.0,0.5,0.5,0.0,0.41767554479418845,0.3626373626373637,0.6521739130434784,0.0,1.621617167296436e-08,0.0,0.26804692650663575,0.3109935631132563,0.043598694827619446,1.0,0.0,0.2393875708333341
16504783,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.450950778107392,0.9400000000000001,0.5,0.16666666666666669,0.8823529411764707,0.1183431952662722,0.9400000000000001,0.45458721429652343,0.4545872142965234,0.2613242781043638,0.2595394227641934,0.2272727272727273,0.2272727272727273,0.21965317919075122,0.19387755102040807,0.8048780487804877,0.0,0.024390243902439022,0.5138461538461541,0.022556390977443608,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.9166666666666666,0.9130434782608695,0.0,0.0,0.0,0.0,0.44,0.44,0.38983050847457623,0.38983050847457634,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.31578947368421056,0.29411764705882354,0.3333333333333333,1.0,0.5,0.9166666666666666,0.0,0.2408563782337197,0.23684210526315888,0.8581235697940506,0.0,6.432635569688369e-08,0.3584497097674738,0.40080627707522826,0.37864219545931677,0.10171815965346956,1.0,0.0,0.2812307859999992
58029641,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.531615200751165,0.76,0.75,0.36363636363636365,0.7647058823529413,0.3017751479289941,0.76,0.1846950996451717,0.18469509964517172,0.13541975318775973,0.13333067590420086,0.2272727272727273,0.2272727272727273,0.2543352601156068,0.22448979591836726,0.5365853658536585,0.25925925925925947,0.3170731707317073,0.4461538461538463,0.35338345864661647,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.75,0.5,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.48,0.48,0.30508474576271183,0.3559322033898305,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6000000000000001,0.25,0.3333333333333333,0.5789473684210527,0.29411764705882354,1.0,0.0,0.75,0.75,0.0,0.2018489984591672,0.39160839160839045,0.8181818181818183,0.0,2.7166485163003648e-08,0.09400881189644297,0.24416998413229857,0.2988268809542049,0.09044377307425946,1.0,0.0,0.1638877110000001
67198240,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.4942406943226153,0.76,0.5625,0.3181818181818182,0.7394957983193275,0.28402366863905326,0.76,1.0,1.0,0.42424564721590713,0.582268906164435,0.33333333333333337,0.33333333333333337,0.4104046242774566,0.3622448979591836,0.5365853658536585,0.5370370370370371,0.43902439024390244,0.4923076923076925,0.4097744360902254,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.75,0.7391304347826088,1.0,1.0,0.3333333333333333,0.6666666666666667,1.0,1.0,0.5254237288135593,0.7966101694915254,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.75,0.3333333333333333,0.07295504789977936,0.17558528428093673,0.5500945179584119,0.489130434782608,5.961463544597575e-07,0.5999548725591588,0.36568063656764904,0.3607436403879109,0.18102080464032394,1.0,0.0,0.4920497009999982
82769514,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5290605855902043,0.76,0.6875,0.3484848484848485,0.7563025210084034,0.2958579881656805,0.76,0.04339257033513604,0.043392570335136035,0.03946097533019421,0.03902142702386025,0.2272727272727273,0.2272727272727273,0.18497109826589567,0.20918367346938768,0.5365853658536585,0.27777777777777757,0.3252032520325203,0.4492307692307694,0.35714285714285704,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.5217391304347826,0.0,0.0,0.0,0.0,0.12,0.12,0.13559322033898302,0.13559322033898308,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6000000000000001,0.25,0.3333333333333333,0.5789473684210527,0.29411764705882354,1.0,0.0,0.75,0.33333333333333337,0.0,0.4001473839351515,0.6120401337792647,0.5500945179584119,0.0,1.2522130459841352e-08,0.1199048162159343,0.2146525236571605,0.28378601001490295,0.05781978154258217,1.0,0.0,0.1071273769999994
57043269,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.4360229452312223,0.76,1.0,0.42424242424242425,0.7983193277310925,0.3254437869822486,0.76,0.04339257033513604,0.043392570335136035,0.04184366056790111,0.03952847623401682,0.2272727272727273,0.2272727272727273,0.17341040462427743,0.21938775510204075,0.5365853658536585,1.0,0.6422764227642277,0.5692307692307695,0.5037593984962404,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.5217391304347826,0.0,0.0,0.0,0.0,0.12,0.12,0.15254237288135591,0.15254237288135594,1.0,1.0,1.0,1.0,0.3999999999999999,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4,0.25,0.4444444444444444,0.5263157894736842,0.4117647058823529,1.0,0.0,0.9999999999999999,0.33333333333333337,0.0,0.3728813559322026,0.721153846153847,0.5217391304347833,0.0,0.7571017650479974,0.11525973714317686,0.26599553596424563,0.30994827065497127,0.0595418108980306,1.0,0.0,0.2307361831548373
50129364,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.6701055462077536,0.76,0.0,0.18181818181818182,0.6470588235294118,0.21893491124260359,0.76,0.415762995320976,0.4157629953209758,0.21727672659822458,0.21538543956523312,0.30303030303030304,0.30303030303030304,0.39884393063583795,0.3520408163265305,0.5365853658536585,0.0,0.2032520325203252,0.2953846153846157,0.28947368421052616,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.36,0.36,0.2542372881355932,0.2542372881355932,1.0,1.0,1.0,1.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.25,0.6666666666666666,0.4210526315789475,0.6470588235294117,1.0,0.0,0.0,0.75,0.0,0.24745762711864472,0.10769230769230809,0.9130434782608703,0.0,6.691500931548631e-08,0.3975483858439508,0.1530242915496169,0.25238284769156905,0.18365987358838595,1.0,0.0,0.3502488589999979
25986740,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.6334820768170477,0.76,0.125,0.21212121212121213,0.6806722689075632,0.24260355029585798,0.76,0.15265325415123912,0.1526532541512391,0.1240687669897506,0.12195226242283697,0.2272727272727273,0.2272727272727273,0.2716763005780344,0.23979591836734687,0.5365853658536585,0.0,0.2032520325203252,0.3323076923076927,0.24436090225563897,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.4,0.4,0.2711864406779661,0.28813559322033905,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.25,0.1111111111111111,0.6842105263157896,0.1764705882352941,1.0,0.0,0.24999999999999994,0.75,0.0,0.23127392017495849,0.20843672456575724,0.8793828892005617,0.0,3.2499923923050606e-08,0.17638216735749734,0.10136765326811856,0.22606078206903796,0.1354433575276509,1.0,0.0,0.1667644469999993
34105672,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5765475874648608,0.76,0.4375,0.2878787878787879,0.7226890756302523,0.27218934911242604,0.76,0.17063233761713406,0.17063233761713403,0.13043794845006546,0.12833683367762447,0.2272727272727273,0.2272727272727273,0.2601156069364161,0.2295918367346938,0.5365853658536585,0.0,0.2032520325203252,0.39384615384615396,0.28947368421052616,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.44,0.44,0.288135593220339,0.3220338983050848,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.75,0.0,0.2161016949152543,0.3028846153846159,0.8478260869565221,0.0,2.3122343845658332e-08,0.09339451426786574,0.1790967999168413,0.26566830727268015,0.10682911123951531,1.0,0.0,0.1870527009999989
78691503,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.6424514700317718,0.76,0.1875,0.2272727272727273,0.6890756302521008,0.2485207100591716,0.76,0.4305986668679108,0.43059866686791076,0.22253233845114806,0.22065375050464814,0.2727272727272727,0.2727272727272727,0.3872832369942193,0.34183673469387743,0.5365853658536585,0.0,0.2032520325203252,0.32307692307692343,0.2556390977443608,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.4,0.4,0.2711864406779661,0.28813559322033905,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.25,0.1111111111111111,0.6842105263157896,0.1764705882352941,1.0,0.0,0.24999999999999994,0.75,0.0,0.23127392017495849,0.20843672456575724,0.8793828892005617,0.0,9.038069441424145e-08,0.3752098214808917,0.22914123871204947,0.29116886693320276,0.1805889629663361,1.0,0.0,0.3143424809999979
37419068,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.6072691917010096,0.76,0.375,0.2727272727272727,0.7142857142857143,0.26627218934911245,0.76,0.04339257033513604,0.043392570335136035,0.03315454242552101,0.045343098104249406,0.2272727272727273,0.2272727272727273,0.20809248554913298,0.18877551020408154,0.5365853658536585,0.0,0.2032520325203252,0.3600000000000004,0.24812030075187955,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.5217391304347826,0.0,0.0,0.0,0.0,0.12,0.12,0.1186440677966102,0.13559322033898308,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.33333333333333337,0.0,0.42989214175654905,0.49300699300699424,0.5810276679841889,0.0,1.5184254109813507e-08,0.09519811798755708,0.1343547384843255,0.24286961764982914,0.08806408309908502,1.0,0.0,0.1121110673333323
32714856,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5903407616974216,0.76,0.5,0.30303030303030304,0.7310924369747902,0.2781065088757397,0.76,0.45458721429652343,0.4545872142965234,0.23103040298441688,0.22917234883294196,0.2272727272727273,0.2272727272727273,0.3699421965317917,0.3265306122448978,0.5365853658536585,0.0,0.2032520325203252,0.37846153846153885,0.2706766917293231,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.44,0.44,0.288135593220339,0.3220338983050848,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.75,0.0,0.2161016949152543,0.3028846153846159,0.8478260869565221,0.0,6.181426169154871e-08,0.3752098214808917,0.2778088954598085,0.3159678710607512,0.15891380698745258,1.0,0.0,0.3173792689999981
83429561,0.0,0.27272727272727276,0.6126440553879556,0.0,0.27272727272727276,0.6126440553879556,0.0,0.4206719620235041,0.88,0.75,0.2727272727272727,0.8655462184873948,0.19526627218934914,0.88,0.1846950996451717,0.18469509964517172,0.15222766715595012,0.15017920268003335,0.12121212121212122,0.12121212121212122,0.17341040462427743,0.15306122448979592,0.7439024390243903,0.25925925925925947,0.17886178861788615,0.550769230769231,0.1616541353383457,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,1.0,1.0,0.8333333333333334,0.8260869565217391,0.0,0.0,0.0,0.0,0.48,0.48,0.3728813559322034,0.37288135593220345,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.6000000000000001,0.0,0.2222222222222222,0.36842105263157904,0.23529411764705882,0.6666666666666666,1.0,0.75,0.8333333333333334,0.0,0.25423728813559276,0.33679833679833693,0.8002350176263228,0.0,3.345403011670124e-08,0.006760085625773443,0.24015181008543865,0.2967793829226418,0.08039194373918976,1.0,0.0,0.2568101226923085
69538402,1.0,0.27272727272727276,0.0,0.0,0.27272727272727276,0.6126440553879556,1.0,0.3818110788211328,0.88,0.5625,0.2272727272727273,0.8403361344537816,0.17751479289940827,0.88,1.0,1.0,0.4410535611840976,0.5738446427765188,0.33333333333333337,0.33333333333333337,0.32947976878612684,0.29081632653061223,0.7439024390243903,0.5370370370370371,0.30081300813008127,0.5969230769230769,0.2180451127819547,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.8333333333333334,0.8260869565217391,1.0,1.0,0.3333333333333333,0.6666666666666667,1.0,1.0,0.5932203389830508,0.7627118644067797,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.8,0.0,0.1111111111111111,0.4210526315789475,0.1764705882352941,0.6666666666666666,1.0,0.5,0.8333333333333334,0.3333333333333333,0.1220338983050849,0.15230769230769267,0.5582608695652175,0.4500000000000002,3.1054418554481997e-07,0.6054137709628737,0.3454724949097959,0.3504464056663802,0.14279311399291347,1.0,0.0,0.4654601260000035
